Reporting Economy,Partner Economy,PSI Reporting Economy,PSI Partner Economy,Year,Value
Myanmar,United Kingdom,-2.08407926559448,0.489994138479233,2021,650.65
Myanmar,United States,-2.08407926559448,-0.0144246527925134,2021,4182.41
New Zealand,Argentina,1.39449656009674,0.0005300586344674,2021,886.0
New Zealand,Australia,1.39449656009674,0.83507913351059,2021,6366475.0
New Zealand,Brazil,1.39449656009674,-0.419879764318466,2021,337617.0
New Zealand,Cameroon,1.39449656009674,-1.39408874511719,2021,439.0
New Zealand,Canada,1.39449656009674,0.962336957454681,2021,235139.0
New Zealand,China,1.39449656009674,-0.516462862491608,2021,65551256.0
New Zealand,Colombia,1.39449656009674,-0.954574346542358,2021,2691.0
New Zealand,Costa Rica,1.39449656009674,0.860422551631927,2021,32387.0
New Zealand,Dominican Republic,1.39449656009674,0.287386029958725,2021,70697.0
New Zealand,European Union,1.39449656009674,0.7259235094192634,2021,7622458.0
New Zealand,Georgia,1.39449656009674,-0.429620236158371,2021,463.0
New Zealand,Hong Kong,1.39449656009674,0.263934075832367,2021,1422603.0
New Zealand,India,1.39449656009674,-0.691076755523682,2021,175357.0
New Zealand,Indonesia,1.39449656009674,-0.531449198722839,2021,76064.0
New Zealand,Israel,1.39449656009674,-1.12231314182281,2021,236964.0
New Zealand,Japan,1.39449656009674,1.0155017375946,2021,7711834.0
New Zealand,Lesotho,1.39449656009674,-0.213224932551384,2021,1040.0
New Zealand,Macau,1.39449656009674,1.02902102470398,2021,237.0
New Zealand,Malaysia,1.39449656009674,0.0595565475523472,2021,13689831.0
New Zealand,Mauritania,1.39449656009674,-0.555513858795166,2021,3913.0
New Zealand,Mauritius,1.39449656009674,0.832595586776733,2021,158.0
New Zealand,Mexico,1.39449656009674,-0.687615871429443,2021,1050362.0
New Zealand,Morocco,1.39449656009674,-0.40256267786026,2021,339901.0
New Zealand,Myanmar,1.39449656009674,-2.08407926559448,2021,99.0
New Zealand,Nicaragua,1.39449656009674,-0.471975326538086,2021,2.0
New Zealand,Niger,1.39449656009674,-1.53854990005493,2021,131.0
New Zealand,Norway,1.39449656009674,1.08862638473511,2021,57089.0
New Zealand,Peru,1.39449656009674,-0.355252951383591,2021,98.0
New Zealand,Philippines,1.39449656009674,-0.984022319316864,2021,5734468.0
New Zealand,Singapore,1.39449656009674,1.44250547885895,2021,6359655.0
New Zealand,South Africa,1.39449656009674,-0.750981450080872,2021,17596.0
New Zealand,South Korea,1.39449656009674,0.629045724868774,2021,4773114.0
New Zealand,Sri Lanka,1.39449656009674,-0.376773029565811,2021,11571.0
New Zealand,Suriname,1.39449656009674,0.348392158746719,2021,4429.0
New Zealand,Switzerland,1.39449656009674,1.11537563800812,2021,170995.0
New Zealand,Taiwan,1.39449656009674,0.767897605895996,2021,23269979.0
New Zealand,Thailand,1.39449656009674,-0.56877988576889,2021,18078187.0
New Zealand,Togo,1.39449656009674,-0.695706963539124,2021,312.0
New Zealand,Turkey,1.39449656009674,-1.13679277896881,2021,33797.0
New Zealand,Ukraine,1.39449656009674,-1.12698400020599,2021,696.0
New Zealand,United Arab Emirates,1.39449656009674,0.597572147846222,2021,4455.0
New Zealand,United Kingdom,1.39449656009674,0.489994138479233,2021,1876661.0
New Zealand,United States,1.39449656009674,-0.0144246527925134,2021,6708932.0
New Zealand,Zimbabwe,1.39449656009674,-0.954442739486694,2021,5664.0
Nicaragua,Argentina,-0.471975326538086,0.0005300586344674,2021,757.0
Nicaragua,Brazil,-0.471975326538086,-0.419879764318466,2021,36869.55
Nicaragua,Canada,-0.471975326538086,0.962336957454681,2021,39838.990000000005
Nicaragua,China,-0.471975326538086,-0.516462862491608,2021,4278198.2
Nicaragua,Colombia,-0.471975326538086,-0.954574346542358,2021,5456.93
Nicaragua,Costa Rica,-0.471975326538086,0.860422551631927,2021,596.0400000000001
Nicaragua,Dominican Republic,-0.471975326538086,0.287386029958725,2021,923.25
