typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20190101,2019,52,2019,36,,,M,,246,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,191685.603,187583.682,191685.603,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,862,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1989.348,1842.313,1989.348,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,724,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,471358.568,454559.84,471358.568,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,642,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13462.26,13285.723,13462.26,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,56,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,55581.766,52789.964,55581.766,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,764,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1757408.364,1718942.541,1757408.364,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,276,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,10353083.72,10192529.373,10353083.72,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,344,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7189751.467,7024321.064,7189751.467,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,4,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,15931.689,15554.333,15931.689,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,392,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,14077720.832,13882889.637,14077720.832,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,360,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,328861.089,319116.706,328861.089,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,112,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,112211.903,109008.212,112211.903,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,410,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,95964.914,92282.234,95964.914,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,643,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,15755.75,15387.125,15755.75,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,208,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,31530.207,29671.752,31530.207,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,440,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5708.476,5428.846,5708.476,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,842,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6372668.957,6178803.651,6372668.957,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,724,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,484896.997,467699.481,484896.997,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,776,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,828.832,704.634,828.832,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,276,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,10823623.411,10652346.534,10823623.411,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,156,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,90495383.746,88207088.524,90495383.746,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,604,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2345.12,2169.576,2345.12,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,882,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2609.123,2594.733,2609.123,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,380,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1777452.211,1708582.796,1777452.211,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,348,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,19373.648,18975.082,19373.648,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,554,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1347139.639,1318313.75,1347139.639,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,703,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,59691.295,58143.794,59691.295,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,203,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,50215.314,47396.697,50215.314,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,620,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,30522.036,29984.458,30522.036,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,430,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1042.512,834.198,1042.512,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,826,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2592100.468,2494550.59,2592100.468,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,251,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8953819.278,8839808.169,8953819.278,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,752,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,455279.207,447797.313,455279.207,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,268,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7196.943,7082.54,7196.943,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,699,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,556515.301,540963.533,556515.301,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,642,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13462.26,13285.723,13462.26,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,422,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1439.757,1392.263,1439.757,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,490,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2095910.257,2033676.055,2095910.257,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,470,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6250.934,4804.017,6250.934,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,242,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9186.493,8911.409,9186.493,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,352,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2581.413,2408.275,2581.413,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,862,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1989.348,1842.313,1989.348,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,376,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,411841.308,408584.055,411841.308,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,300,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2881.169,2709.143,2881.169,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,428,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,61735.449,59055.781,61735.449,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,40,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,462427.403,453443.015,462427.403,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,757,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,384994810.182,382818676.505,384994810.182,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,484,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,672982.818,648413.692,672982.818,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,616,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,73947.079,70467.651,73947.079,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,748,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,19567.46,19178.501,19567.46,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,704,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,255071.117,248626.19,255071.117,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,233,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5321.54,5230.285,5321.54,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,36,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,983675.454,977242.087,983675.454,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,48,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3022.878,2799.306,3022.878,4,False,True
C,A,20190101,2019,52,2019,36,,,M,,710,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,412429.592,409775.408,412429.592,4,False,True
C,A,20200101,2020,52,2020,36,,,M,,470,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6740.974,6565.162,6740.974,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,634,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6822.972,6612.503,6822.972,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,166,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,799.334,788.178,799.334,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,242,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,5116.851,5030.318,5116.851,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,620,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,9594.751,9335.303,9594.751,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,682,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,11268.328,11031.934,11268.328,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,56,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,421316.119,412439.929,421316.119,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,804,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6031.56,5501.205,6031.56,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,516,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,801.811,799.031,801.811,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,268,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,11381.06,10641.386,11381.06,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,233,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,10409.596,10280.946,10409.596,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,748,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,142114.628,140901.499,142114.628,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,246,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,131178.917,128545.189,131178.917,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,8,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,768.544,734.004,768.544,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,862,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1977.634,1830.959,1977.634,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,608,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2958281.455,2901740.812,2958281.455,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,899,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2047.155,1930.121,2047.155,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,208,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,79494.775,74794.996,79494.775,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,504,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,4066.837,3883.709,4066.837,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,112,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,96844.199,93605.331,96844.199,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,579,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2794.186,2532.721,2794.186,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,446,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,497038.679,485232.324,497038.679,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,531,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,5490.889,5246.375,5490.889,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,702,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,963749.853,953774.057,963749.853,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,642,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,8162.474,7750.289,8162.474,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,76,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,18539.78,18028.86,18539.78,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,100,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,14091.624,13771.725,14091.624,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,626,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1586.789,1445.201,1586.789,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,191,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2927.516,2756.184,2927.516,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,788,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1178.782,1174.019,1178.782,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,558,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,26864.867,26771.803,26864.867,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,705,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,25446.271,24100.06,25446.271,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,56,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,8612.31,8482.448,8612.31,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,682,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,786.471,705.396,786.471,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,208,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,17083.128,14012.09,17083.128,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,788,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1178.782,1174.019,1178.782,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,76,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1204.988,1154.791,1204.988,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,748,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2853.432,2825.512,2853.432,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,705,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,19355.362,18918.21,19355.362,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,608,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1776.269,1758.851,1776.269,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,626,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1586.789,1445.201,1586.789,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,100,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,14091.624,13771.725,14091.624,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,233,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,10409.596,10280.946,10409.596,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,112,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,9966.814,9738.073,9966.814,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,470,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6740.974,6565.162,6740.974,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,642,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,8162.474,7750.289,8162.474,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,242,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,5116.851,5030.318,5116.851,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,705,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6090.909,5181.85,6090.909,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,531,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,4664.799,4425.171,4664.799,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,8,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,768.544,734.004,768.544,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,682,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,10481.856,10326.538,10481.856,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,504,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,4066.837,3883.709,4066.837,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,804,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6031.56,5501.205,6031.56,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,558,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,26864.867,26771.803,26864.867,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,899,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2047.155,1930.121,2047.155,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,579,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1673.997,1549.999,1673.997,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,166,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,799.334,788.178,799.334,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,620,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,9594.751,9335.303,9594.751,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,446,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,497038.679,485232.324,497038.679,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,862,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1977.634,1830.959,1977.634,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,516,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,801.811,799.031,801.811,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,246,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,131178.917,128545.189,131178.917,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,634,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6822.972,6612.503,6822.972,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,191,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2927.516,2756.184,2927.516,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,268,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6084.475,5529.036,6084.475,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,702,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1375.377,1361.049,1375.377,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,0,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,205428.163,197589.855,205428.163,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,0,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,45557964.026,44323707.732,45557964.026,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,0,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,422205518.931,417051103.011,422205518.931,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,0,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,467968911.12,461572400.597,467968911.12,0,False,True
C,A,20200101,2020,52,2020,36,,,M,,616,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,16422.733,15763.563,16422.733,4,False,True
C,A,20200101,2020,52,2020,36,,,M,,392,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2260580.651,2155999.88,2260580.651,4,False,True
C,A,20200101,2020,52,2020,36,,,M,,702,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,21013.694,20779.952,21013.694,4,False,True
C,A,20200101,2020,52,2020,36,,,M,,380,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,396857.869,387528.857,396857.869,4,False,True
C,A,20200101,2020,52,2020,36,,,M,,112,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,86877.384,83867.258,86877.384,4,False,True
